Subdivision,Circle,POLICE STATION,Accident type,Death,Grievous,Minor,Driver,Passenger,Pedestrian,Cyclist,Otherpersons,Motorised,Non Motorised,Longitude,Latitude,Trafic  Violation,AS
Kozhikode North,Med. College,Med. College,Grevious Injury,0,3,2,2,4,0,0,0,2,0,75.816427,11.263201,Over Speeding,4
Kozhikode South,Cheruvannur,Feroke,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.837281,11.171998,No Violation,0.5
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.839418,11.27148,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,3,2,2,4,0,0,0,2,0,75.816427,11.263201,No Violation,4
Kozhikode North,Med. College,Med. College,Grevious Injury,0,3,2,2,4,0,0,0,2,0,75.816427,11.263201,Over Speeding,4
Kozhikode South,Cheruvannur,Feroke,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.837281,11.171998,No Violation,0.5
Kozhikode North,Chevayur,Kunnamangalam,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.8782716,11.3068311,Over Speeding,1
Kozhikode North,Nadakkave,Nadakkave,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.791394,11.259131,No Violation,1
Kozhikode North,Nadakkave,Nadakkave,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.791394,11.259131,Over Speeding,1
Kozhikode North,Nadakkave,Nadakkave,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.791394,11.259131,No Violation,1
Kozhikode North,Nadakkave,Nadakkave,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.791394,11.259131,Over Speeding,1
Kozhikode North,Nadakkave,Nadakkave,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.777396,11.260243,No Violation,0.5
Kozhikode North,Nadakkave,Nadakkave,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.777396,11.260243,Over Speeding,0.5
Kozhikode North,Nadakkave,Nadakkave,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.773062,11.27491,No Violation,1
Kozhikode North,Nadakkave,Nadakkave,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.773062,11.27491,Over Speeding,1
Kozhikode North,Nadakkave,Nadakkave,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.777396,11.260243,No Violation,0.5
Kozhikode North,Nadakkave,Nadakkave,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.777396,11.260243,Over Speeding,0.5
Kozhikode North,Chevayur,Chevayur,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.803307,11.282673,No Violation,0.5
Kozhikode North,Chevayur,Chevayur,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.803307,11.282673,Over Speeding,0.5
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.818231,11.262797,Unknown,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.818231,11.262797,No Violation,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.81358,11.230873,Unknown,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.81358,11.230873,Unknown,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.849363,11.181298,No Violation,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.849363,11.181298,No Violation,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,2,0,0,0,0,2,0,75.804741,11.23767,Unknown,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,2,0,0,0,0,2,0,75.804741,11.23767,Unknown,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.780512,11.256869,Unknown,0
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.780512,11.256869,Unknown,0
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.81358,11.230873,Unknown,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.81358,11.230873,Unknown,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.81711,11.199209,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.81711,11.199209,No Violation,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.81711,11.199209,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.81711,11.199209,No Violation,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.805426,11.213625,Unknown,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.805426,11.213625,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.811102,11.206697,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.811102,11.206697,No Violation,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.825482,11.21667,Over Speeding,2
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.825482,11.21667,No Violation,2
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.825482,11.21667,Over Speeding,2
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.825482,11.21667,No Violation,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,2,0,0,0,0,2,0,75.804741,11.23767,Unknown,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,2,0,0,0,0,2,0,75.804741,11.23767,Unknown,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.780512,11.256869,Unknown,0
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.780512,11.256869,Unknown,0
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.871374,11.173959,No Violation,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.871374,11.173959,No Violation,1
Kozhikode North,Chevayur,Chevayur,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.803307,11.282673,No Violation,0.5
Kozhikode North,Chevayur,Chevayur,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.803307,11.282673,Over Speeding,0.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.81437,11.307944,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.81437,11.307944,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.7936725,11.297157,Over Speeding,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.7936725,11.297157,No Violation,1.5
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.871374,11.173959,No Violation,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.871374,11.173959,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.81437,11.307944,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.81437,11.307944,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.821391,11.323489,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.821391,11.323489,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.821391,11.323489,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.821391,11.323489,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,1,0,0,1,0,1,0,75.8526642,11.2874359,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Fatal,1,0,0,2,0,0,0,0,2,0,75.789414,11.292513,No Violation,2
Kozhikode North,Chevayur,Chevayur,Fatal,1,0,0,2,0,0,0,0,2,0,75.789414,11.292513,Over Speeding,2
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.811102,11.206697,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.811102,11.206697,No Violation,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.805426,11.213625,Unknown,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.805426,11.213625,Over Speeding,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,1,0,1,0,0,1,0,75.786367,11.257483,Unknown,2
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.847753,11.182017,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.81437,11.307944,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.81437,11.307944,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.7936725,11.297157,Over Speeding,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.7936725,11.297157,No Violation,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,1,0,0,1,0,1,0,75.8526642,11.2874359,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Fatal,1,0,0,2,0,0,0,0,2,0,75.789414,11.292513,No Violation,2
Kozhikode North,Chevayur,Chevayur,Fatal,1,0,0,2,0,0,0,0,2,0,75.789414,11.292513,Over Speeding,2
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.845497,11.297067,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.864352,11.268615,No Violation,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.864352,11.268615,Over Speeding,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,1,0,1,0,0,1,0,75.786367,11.257483,Unknown,2
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.7936725,11.297157,Over Speeding,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.7936725,11.297157,No Violation,1.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.845497,11.297067,Over Speeding,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.770494,11.256013,No Violation,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.770494,11.256013,Over Speeding,1
Kozhikode South,Cheruvannur,Beypore,Fatal,1,0,0,1,0,1,0,0,1,0,75.8016032,11.2016725,Over Speeding,2
Kozhikode South,Cheruvannur,Beypore,Fatal,1,0,0,1,0,1,0,0,1,0,75.8016032,11.2016725,Over Speeding,2
Kozhikode South,Cheruvannur,Beypore,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.802737,11.199012,Over Speeding,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.770494,11.256013,No Violation,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.770494,11.256013,Over Speeding,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.777374,11.256575,Over Speeding,1
Kozhikode South,Cheruvannur,Beypore,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.802737,11.199012,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.824013,11.210225,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.824013,11.210225,No Violation,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,3,2,2,4,0,0,0,2,0,75.816427,11.263201,No Violation,4
Kozhikode North,Med. College,Med. College,Grevious Injury,0,3,2,2,4,0,0,0,2,0,75.816427,11.263201,Over Speeding,4
Kozhikode North,Med. College,Med. College,Grevious Injury,0,3,2,2,4,0,0,0,2,0,75.816427,11.263201,No Violation,4
Kozhikode North,Med. College,Med. College,Grevious Injury,0,3,2,2,4,0,0,0,2,0,75.816427,11.263201,Over Speeding,4
Kozhikode South,Cheruvannur,Pantheerankavu  PS,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.831973,11.22906,No Violation,2
Kozhikode South,Cheruvannur,Pantheerankavu  PS,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.831973,11.22906,Over Speeding,2
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.824013,11.210225,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.824013,11.210225,No Violation,1
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,3,2,2,0,0,0,2,0,75.809831,11.269377,No Violation,1.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,3,2,2,0,0,0,2,0,75.809831,11.269377,Over Speeding,1.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,1,1,0,0,0,1,0,75.796152,11.252285,Over Speeding,0.5
Kozhikode North,Nadakkave,Elathur,Minor Injury,0,0,2,1,0,2,0,0,1,0,75.761093,11.30272,No Violation,1
Kozhikode North,Nadakkave,Elathur,Minor Injury,0,0,2,1,0,2,0,0,1,0,75.761093,11.30272,No Violation,1
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.9525,11.276327,No Violation,1.5
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.9525,11.276327,Over Speeding,1.5
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.9525,11.276327,No Violation,1.5
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.9525,11.276327,Over Speeding,1.5
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.9525,11.276327,No Violation,1.5
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.9525,11.276327,Over Speeding,1.5
Kozhikode South,Cheruvannur,Pantheerankavu  PS,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.881526,11.243649,No Violation,1.5
Kozhikode South,Cheruvannur,Pantheerankavu  PS,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.881526,11.243649,Over Speeding,1.5
Kozhikode North,Nadakkave,Elathur,Minor Injury,0,0,2,1,0,2,0,0,1,0,75.761093,11.30272,No Violation,1
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.974476,11.285211,Over Speeding,1
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.974476,11.285211,No Violation,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.864352,11.268615,No Violation,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.864352,11.268615,Over Speeding,1
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.9525,11.276327,No Violation,1.5
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,1,2,2,0,0,0,2,0,75.9525,11.276327,Over Speeding,1.5
Kozhikode North,Chevayur,Chevayur,Non Injury,0,0,0,2,0,0,0,0,2,0,75.834302,11.311731,Over Speeding,0
Kozhikode North,Chevayur,Chevayur,Non Injury,0,0,0,2,0,0,0,0,2,0,75.834302,11.311731,No Violation,0
Kozhikode North,Chevayur,Chevayur,Non Injury,0,0,0,2,0,0,0,0,2,0,75.8000827,11.285137,No Violation,0
Kozhikode North,Chevayur,Chevayur,Non Injury,0,0,0,2,0,0,0,0,2,0,75.8000827,11.285137,Over Speeding,0
Kozhikode South,Town Kozhikode,Town Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.781411,11.248801,Over Speeding,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.781411,11.248801,No Violation,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,3,2,2,4,0,0,0,2,0,75.816427,11.263201,No Violation,4
Kozhikode North,Med. College,Med. College,Grevious Injury,0,3,2,2,4,0,0,0,2,0,75.816427,11.263201,Over Speeding,4
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,3,2,2,0,0,0,2,0,75.809831,11.269377,No Violation,1.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,3,2,2,0,0,0,2,0,75.809831,11.269377,Over Speeding,1.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,3,2,2,0,0,0,2,0,75.809831,11.269377,No Violation,1.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,3,2,2,0,0,0,2,0,75.809831,11.269377,Over Speeding,1.5
Kozhikode North,Med. College,Med. College,Grevious Injury,0,3,2,2,4,0,0,0,2,0,75.816427,11.263201,No Violation,4
Kozhikode North,Med. College,Med. College,Grevious Injury,0,3,2,2,4,0,0,0,2,0,75.816427,11.263201,Over Speeding,4
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,3,2,2,0,0,0,2,0,75.809831,11.269377,No Violation,1.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,3,2,2,0,0,0,2,0,75.809831,11.269377,Over Speeding,1.5
Kozhikode North,Chevayur,Chevayur,Fatal,1,1,0,2,1,0,0,0,2,0,75.8222433,11.2991518,Over Speeding,3
Kozhikode North,Chevayur,Chevayur,Fatal,1,1,0,2,1,0,0,0,2,0,75.8222433,11.2991518,No Violation,3
Kozhikode North,Chevayur,Chevayur,Non Injury,0,0,0,2,0,0,0,0,2,0,75.8000827,11.285137,No Violation,0
Kozhikode North,Chevayur,Chevayur,Non Injury,0,0,0,2,0,0,0,0,2,0,75.8000827,11.285137,Over Speeding,0
Kozhikode North,Chevayur,Chevayur,Fatal,1,0,0,2,0,0,0,0,2,0,75.7693897,11.3003289,No Violation,2
Kozhikode North,Chevayur,Chevayur,Fatal,1,0,0,2,0,0,0,0,2,0,75.7693897,11.3003289,Over Speeding,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.785293,11.243012,Unknown,1.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.785293,11.243012,Jumping Red Light,1.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.785293,11.243012,Unknown,1.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.785293,11.243012,Jumping Red Light,1.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.785293,11.243012,Unknown,1.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.785293,11.243012,Jumping Red Light,1.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.785449,11.242441,Unknown,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.785449,11.242441,No Violation,1
Kozhikode North,Chevayur,Chevayur,Non Injury,0,0,0,2,0,0,0,0,2,0,75.834302,11.311731,Over Speeding,0
Kozhikode North,Chevayur,Chevayur,Non Injury,0,0,0,2,0,0,0,0,2,0,75.834302,11.311731,No Violation,0
Kozhikode North,Chevayur,Chevayur,Fatal,1,1,0,2,1,0,0,0,2,0,75.8222433,11.2991518,Over Speeding,3
Kozhikode North,Chevayur,Chevayur,Fatal,1,1,0,2,1,0,0,0,2,0,75.8222433,11.2991518,No Violation,3
Kozhikode South,Cheruvannur,Pantheerankavu  PS,Grevious Injury,0,2,1,2,2,0,0,0,2,0,75.836312,11.245252,No Violation,2.5
Kozhikode South,Cheruvannur,Pantheerankavu  PS,Grevious Injury,0,2,1,2,2,0,0,0,2,0,75.836312,11.245252,Over Speeding,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.797636,11.309062,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.797636,11.309062,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.797636,11.309062,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.797636,11.309062,No Violation,1
Kozhikode North,Nadakkave,Nadakkave,Grevious Injury,0,1,0,1,1,0,0,0,1,0,75.767687,11.286562,Over Speeding,1
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.761312,11.302484,Over Speeding,1
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.761312,11.302484,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Fatal,1,1,0,2,1,0,0,0,2,0,75.8222433,11.2991518,Over Speeding,3
Kozhikode North,Chevayur,Chevayur,Fatal,1,1,0,2,1,0,0,0,2,0,75.8222433,11.2991518,No Violation,3
Kozhikode North,Chevayur,Chevayur,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.829594,11.312771,Over Speeding,0.5
Kozhikode North,Chevayur,Chevayur,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.829594,11.312771,Over Speeding,0.5
Kozhikode North,Chevayur,Chevayur,Minor Injury,0,0,1,2,1,0,0,0,2,0,75.7123956,11.309684,Over Speeding,0.5
Kozhikode North,Chevayur,Chevayur,Minor Injury,0,0,1,2,1,0,0,0,2,0,75.7123956,11.309684,No Violation,0.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8293721,11.2949151,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8293721,11.2949151,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8293721,11.2949151,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8293721,11.2949151,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,1,1,0,0,0,1,0,75.853028,11.298655,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,1,1,0,0,0,1,0,75.853028,11.298655,Over Speeding,1
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,0,1,0,0,1,0,1,0,75.765061,11.32984,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,3,1,0,0,0,3,0,75.808491,11.276362,No Violation,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,3,1,0,0,0,3,0,75.808491,11.276362,No Violation,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,3,1,0,0,0,3,0,75.808491,11.276362,Over Speeding,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,3,1,0,0,0,3,0,75.808491,11.276362,No Violation,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,3,1,0,0,0,3,0,75.808491,11.276362,No Violation,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,3,1,0,0,0,3,0,75.808491,11.276362,Over Speeding,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,3,1,0,0,0,3,0,75.808491,11.276362,No Violation,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,3,1,0,0,0,3,0,75.808491,11.276362,No Violation,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,1,3,1,0,0,0,3,0,75.808491,11.276362,Over Speeding,2.5
Kozhikode North,Chevayur,Chevayur,Fatal,1,0,0,2,0,0,0,0,2,0,75.7693897,11.3003289,No Violation,2
Kozhikode North,Chevayur,Chevayur,Fatal,1,0,0,2,0,0,0,0,2,0,75.7693897,11.3003289,Over Speeding,2
Kozhikode North,Chevayur,Chevayur,Minor Injury,0,0,1,2,1,0,0,0,2,0,75.7123956,11.309684,Over Speeding,0.5
Kozhikode North,Chevayur,Chevayur,Minor Injury,0,0,1,2,1,0,0,0,2,0,75.7123956,11.309684,No Violation,0.5
Kozhikode North,Chevayur,Chevayur,Minor Injury,0,0,1,2,1,0,0,0,2,0,75.7123956,11.309684,Over Speeding,0.5
Kozhikode North,Chevayur,Chevayur,Minor Injury,0,0,1,2,1,0,0,0,2,0,75.7123956,11.309684,No Violation,0.5
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,0,1,0,0,1,0,1,0,75.765061,11.32984,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.825747,11.280893,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.825747,11.280893,Over Speeding,1
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.761683,11.359766,Over Speeding,1
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.761683,11.359766,No Violation,1
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.758456,11.309598,Over Speeding,1
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.758456,11.309598,No Violation,1
Kozhikode North,Nadakkave,Elathur,Fatal,1,1,1,1,2,0,0,0,1,0,75.760869,11.302972,Drunken driving,3.5
